step,max_distance,k_max,entropy
0,1,3,1.27535
67,4,14,3.45671
134,6,15,3.24387
201,8,19,4.42239
268,9,22,4.75232
335,9,22,4.44946
402,9,22,5.18074
469,9,25,5.3406
536,10,25,5.15986
603,10,25,5.54876
670,10,25,5.58812
737,10,26,5.57835
804,10,27,5.84238
871,10,28,5.85367
938,11,28,5.29934
1005,11,28,5.84719
1072,11,28,6.03009
1139,11,28,6.09946
1206,11,28,6.17767
1273,11,28,6.19623
1340,11,28,6.28647
1407,11,28,6.32684
1474,11,28,6.41873
1541,11,28,6.53251
1608,11,29,6.53302
1675,11,30,6.55461
1742,11,32,6.46064
1809,11,36,6.62631
1876,11,39,6.62884
1943,11,40,6.54791
2010,11,40,6.63182
2077,11,40,6.66289
2144,12,41,6.76204
2211,12,41,6.77963
2278,12,42,6.86522
2345,12,46,6.93351
2412,12,46,6.86204
2479,13,46,6.83828
